X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50
-2.3945	-1.9032	0.9830	1.5445	-0.9183	-5.1104	2.0698	1.1378	1.7495	-0.3977	1.1441	-1.0814	1.8086	-1.7334	-3.9555	-1.7957	-3.1311	-7.4368	-0.0488	-5.7364	7.7870	4.6167	-0.6215	-6.5708	-6.3956	-1.1227	6.6392	8.7665	9.9990	1.2701	-16.6593	12.2762	4.0716	-8.4766	-10.6430	-4.8841	-8.1910	22.0285	16.5344	-42.4838	26.6746	10.9856	-3.0492	-33.1973	-4.8092	3.2348	9.7827	-19.4779	-47.3288	-25.4220
2.2034	0.7889	-2.0886	-1.6154	-0.4349	4.7400	-0.8836	-1.7111	-3.7756	-0.9753	-3.1093	1.1222	-0.4591	1.6733	5.5896	3.0135	1.0029	10.3676	-0.8474	4.4558	-10.6804	-10.4578	2.6878	4.6522	3.3903	1.2440	-8.0034	-8.5486	-18.3976	0.9173	14.7842	-13.6185	-4.9416	1.6701	8.1826	2.3136	2.8592	-22.0042	-29.5849	42.5366	-34.6658	-16.6160	2.4055	33.5595	9.5092	-6.8569	-5.2893	23.1357	49.3317	20.1542
-1.6091	-1.5496	0.1980	0.1772	-0.4273	-2.8010	1.3235	1.5029	2.1964	-0.6091	2.3185	1.5164	-1.7720	0.4252	-5.6215	-0.0719	-1.2510	-10.1947	6.4877	-1.4259	3.8704	6.3137	-3.8296	0.8670	-5.1018	-2.3489	1.8166	2.6310	13.3076	-8.7029	-13.9758	10.9563	9.5373	0.2256	-5.2452	-2.6447	1.4024	19.3918	20.4798	-36.4661	32.2790	3.5475	-7.6712	-25.0593	-15.4701	17.8649	10.8672	-14.0053	-32.2334	-19.1409
1.1142	2.4948	0.1500	1.7255	1.7837	1.1762	-2.0277	1.1277	3.4849	3.4147	2.6480	-0.4744	-0.8291	0.5441	1.4132	-2.1063	1.1751	1.0839	-3.1466	1.7287	2.0845	-0.8668	-0.0718	3.9897	11.8313	1.7205	2.5235	-0.1784	0.1869	4.1424	9.8136	-2.6792	-0.2045	11.3887	10.5853	4.0570	9.1777	-15.9888	-9.1232	14.6713	-12.0152	5.4213	8.3508	7.9988	11.6449	-9.9322	-15.5016	-8.2880	18.2164	33.4629
1.1089	0.4135	-0.4553	-1.4687	-1.0644	1.4902	0.0420	-0.9740	-1.5003	-0.4760	-0.6932	0.1216	-0.0418	-0.7208	1.5693	1.0010	0.4918	0.2855	4.9907	3.6008	-4.5853	-2.9940	1.5557	3.5568	-4.8180	-0.5085	-3.7890	-2.0984	-2.2408	-9.3395	2.3654	-4.6721	0.1349	-9.0752	-6.3601	-5.4014	2.7840	1.4361	0.7801	15.7774	-6.2922	-10.3341	-4.8343	14.7130	-15.0929	3.2578	9.7854	20.3074	25.9079	-9.5019
0.1149	-0.3354	-1.1203	-0.7476	-1.4078	0.5607	0.3441	-0.2088	-0.8738	-0.5612	0.5799	2.3115	-2.1551	1.4679	-1.4748	1.5494	-0.7074	-4.8878	7.2765	2.9340	-3.2713	-1.2727	-2.0991	5.8198	-1.1680	-1.5833	-4.3253	-2.5585	0.4876	-10.2860	-3.0119	0.6283	5.1037	-3.5026	-4.9307	-2.0755	2.4669	2.7783	6.2409	-1.5412	5.8542	-9.8530	-5.3278	1.2034	-11.5697	8.9368	6.2541	5.0538	9.0171	-7.4243
2.1850	2.5901	0.1814	1.1054	1.2929	1.9526	-1.4640	2.0257	5.0612	4.6774	5.9988	3.0058	-4.7615	1.2091	-1.3201	0.0085	2.1674	-7.2449	10.3585	7.5114	-2.2123	-1.5522	-4.3261	15.2299	14.6986	-1.5852	1.0274	-7.3382	6.3387	-14.4826	7.6046	-0.3599	7.2116	4.9007	3.3145	2.1033	18.0096	-11.3371	-2.2049	16.7633	-10.9037	-3.9434	3.8792	13.2316	-8.5103	-5.9142	-11.2113	-9.1519	41.9905	42.5503
1.9827	1.3498	0.4637	-1.0027	0.1509	2.3063	-0.9152	-2.0677	-1.9075	0.3648	-2.5542	-2.8302	2.1203	-2.3751	3.9812	-0.4047	1.9032	4.7203	-3.8948	1.0761	-1.0940	3.9634	5.6990	-4.1165	-8.0604	2.0924	-2.4744	1.5077	-1.8286	3.5889	1.9376	-6.3669	-6.9695	-4.0743	-3.8444	1.2592	-4.4402	-0.9918	7.1158	11.5266	0.2722	0.0732	-3.3700	8.8265	-1.3427	2.0285	5.7330	17.5140	-2.1136	-16.2703
-1.9820	-2.2253	-0.9720	-1.6911	-1.2202	-1.7953	0.7147	-0.7925	-2.7099	-3.8941	-2.9104	-0.8312	1.0666	0.0993	-2.4365	0.3203	-1.7334	-2.2438	-1.4654	-3.8279	1.1738	3.7716	0.8098	-5.9411	-14.2274	-0.5765	-3.6562	6.1933	2.5311	1.3049	-13.6152	4.7761	4.5349	4.1525	-0.5073	-2.7753	-6.3597	18.3826	11.9678	-30.7434	29.5807	-0.9033	-11.2417	-20.4706	-5.7108	27.3055	16.5711	2.0148	-46.3491	-34.7581
0.2555	0.2434	-0.0851	0.1861	0.6822	0.4929	-0.9656	0.1820	0.6564	0.6411	0.3982	0.3829	-1.0703	0.5339	0.4339	0.3226	0.9855	2.2956	-1.1810	0.7463	-0.1359	-1.7121	-1.5124	1.3007	9.5609	-0.0549	1.7729	-3.4385	-2.7691	3.9239	6.8586	-0.5995	-3.7440	-0.1997	1.5356	3.6672	-1.5088	-11.0562	-7.5281	11.4098	-17.3415	2.7345	7.3523	7.9305	11.9266	-17.8755	-14.2684	-7.3567	10.5025	20.7338
1.3296	-0.2706	-0.5666	-1.5802	-0.2905	2.3138	0.4210	-1.9962	-3.8843	-2.1972	-4.1864	-1.0629	1.9726	-0.5797	4.4210	1.9887	0.6391	8.4813	-4.0206	-0.3972	-4.0963	-1.1961	3.9757	-5.6458	-5.1762	1.4913	-3.6438	-2.4973	-10.2945	7.2515	3.5384	-5.7705	-8.7177	-7.1890	-2.8378	2.6384	-10.6667	-5.1963	-7.8538	15.9065	-15.9336	-3.3778	-0.1859	13.2495	8.9919	-8.7178	1.6336	12.9818	0.8569	-9.7426
-2.1014	-2.1209	1.6353	-1.7005	0.1385	-1.8830	0.7137	-2.2401	-4.2619	-4.9259	-6.1133	-4.3694	4.4985	-1.8383	0.2141	-1.4044	0.1558	5.8639	-15.0708	-9.5644	7.4257	12.7762	4.0364	-20.2564	-19.1760	2.4861	0.5021	11.4721	3.3211	21.1205	-15.6336	3.8172	-5.7012	12.4576	5.4618	5.5852	-18.4087	20.5907	15.0315	-43.0260	38.5449	16.4635	-7.2049	-33.8674	15.5051	24.6488	11.2787	-7.7068	-94.7329	-44.7622
-2.1263	-3.7268	-1.6515	-1.2322	-3.2876	-2.8586	3.2137	-0.0856	-3.5202	-4.5812	-1.8217	2.1961	0.2274	0.5484	-1.1994	3.4858	-4.3910	-0.0015	4.4129	-2.5927	-4.1643	-11.7457	-2.9602	-0.6275	2.4787	-2.9428	1.0791	-3.1059	-11.9853	-1.0739	-4.2875	3.9592	-1.3266	-22.3219	-14.9252	-7.0967	-13.5550	2.2752	-14.5010	3.3913	-26.7955	-8.1519	3.5947	2.5630	3.6552	-24.6259	0.4228	-3.0892	13.6331	-3.0813
-1.8305	-2.2991	1.0840	-0.2601	-0.2385	-3.0181	1.3056	-0.6520	-1.9460	-3.0839	-2.9947	-2.1768	3.3222	-1.6589	0.9114	0.1857	-1.3092	6.4667	-11.0473	-8.0021	5.8251	2.0227	1.3542	-14.3843	-3.8588	0.9946	6.4816	6.1668	-3.2810	19.1464	-7.4900	2.9806	-6.9621	1.7919	1.3343	1.7756	-14.9393	5.4911	-5.1793	-19.8556	3.5444	15.3077	4.5422	-20.4007	21.4884	-6.5743	-3.2300	-13.7845	-44.7579	-10.9600
0.8803	1.1697	-0.3150	2.4947	-0.2046	-1.0472	0.5062	4.0912	6.9427	5.0109	9.3997	6.4026	-6.9021	2.5923	-4.1736	1.5013	-0.9667	-13.6861	19.0541	8.0658	-3.8061	-12.1748	-9.4082	23.1705	24.2955	-5.2588	4.6039	-10.1355	3.7844	-24.0304	6.2151	4.5010	13.8135	-6.5424	-3.8422	-5.8885	22.4883	-11.5223	-15.1774	18.7511	-28.1665	-10.8302	8.9851	13.6309	-14.9597	-23.1897	-14.0553	-19.4280	76.7013	60.3079
1.4291	0.4923	-1.9057	1.0117	-1.9859	0.8952	1.0182	2.3447	3.1668	3.3654	6.6462	6.9581	-6.4538	2.7789	-3.4516	3.1179	-1.4386	-13.6659	24.4128	10.9265	-10.1251	-11.3566	-5.7067	24.3897	6.9542	-5.3458	-4.9735	-11.7420	2.5047	-36.8659	4.3674	-1.7112	15.0786	-15.6555	-12.4401	-12.9667	23.8934	-3.6993	0.7120	25.0088	-8.9842	-28.2671	-5.8827	23.1095	-44.6297	6.2458	11.1242	23.7907	97.2829	8.5312
0.5363	2.3373	-0.1908	3.8633	0.8661	-1.4203	-0.9603	4.4878	9.8377	8.0864	11.3918	5.5473	-7.3365	2.4513	-7.7512	-1.4746	-0.3393	-20.8531	20.0109	8.6151	1.2076	-0.3608	-8.1580	23.5314	13.7127	-4.3135	2.6900	-4.2058	20.4720	-31.1938	-1.1944	6.9395	21.7239	7.6257	1.1841	-6.6948	33.6079	1.5689	15.2937	-7.5726	21.6992	-7.0257	-2.9200	-5.9039	-36.5804	16.6398	0.5866	-12.1228	51.4843	29.1231
-0.0490	-2.3303	-2.4501	-3.5693	-2.6446	2.0360	0.4874	-2.9510	-7.4657	-5.4656	-5.9866	0.6321	0.8679	1.0450	2.3558	3.9393	-0.3594	6.0067	4.4960	2.6594	-11.1306	-7.2858	4.1023	0.3416	-18.7343	-1.5314	-13.1927	-3.6724	-12.0607	-10.9686	2.6426	-10.7946	-0.9064	-10.2660	-5.9446	-11.3395	-1.4880	4.5151	-0.6495	21.5862	1.3020	-26.3937	-13.9601	23.0084	-26.6435	29.8476	26.4133	56.9763	37.6540	-49.0806
0.8195	0.2913	-2.2341	0.8006	-1.0860	1.0260	-0.0909	1.7313	1.5906	1.8018	3.8178	5.0911	-4.2813	3.3608	-1.6813	2.6663	-1.5033	-7.0444	10.9255	4.4108	-3.1148	-3.4625	-5.4238	10.8391	11.9603	-1.4348	-1.8129	-6.9693	-0.8015	-10.5504	-0.5850	3.2574	7.2910	-2.9055	-2.8966	3.0616	4.9188	-8.0227	-3.8777	4.1458	-10.1912	-7.0140	0.4534	3.5523	-0.4941	-10.2488	-8.3126	-18.0458	17.6584	24.8561
0.0122	-0.9695	-0.3500	-3.1317	-0.3749	2.3467	-0.5552	-3.6814	-7.2286	-5.1002	-8.0647	-3.7390	4.4952	-0.8157	4.8329	1.0436	1.2499	12.7380	-13.2884	-4.6347	-0.5455	7.4940	7.4819	-16.2624	-21.7889	4.0280	-7.4474	5.8755	-7.0595	16.1424	-4.0992	-8.3376	-9.0512	10.6074	7.8918	4.0053	-13.2064	6.5106	4.8815	-6.2815	21.1292	1.5809	-10.8255	-4.0455	8.3058	29.4030	15.5034	24.6326	-48.6592	-47.2037
-1.2002	-0.8117	0.5888	0.8853	1.0167	-2.1278	0.0447	0.4779	0.9460	-0.1009	-0.4333	-1.2817	1.1682	-0.5950	-1.5370	-1.2138	-0.5507	0.2402	-6.2731	-5.1044	6.4958	5.3065	-1.1152	-7.9585	4.0943	0.5819	5.6214	3.4956	3.1515	13.2377	-5.2259	8.1401	-4.1497	0.2267	-1.0647	6.5391	-12.5080	3.6575	4.8130	-20.6349	1.8361	15.8509	5.5887	-17.5278	20.1001	-16.8315	-11.3766	-28.3214	-46.7300	4.5357
-0.2264	-0.2505	-0.7824	1.0191	-1.3198	-1.2894	1.2930	1.4485	1.6579	0.5862	2.5061	2.1677	-1.2083	0.7402	-0.7053	0.4894	-2.4081	-3.7716	6.5647	1.5791	-1.8571	-7.8561	-2.3069	6.1844	6.4222	-1.5272	1.9103	-2.3458	-2.5058	-8.3066	1.4439	1.5673	4.3660	-10.1475	-5.8953	-6.3361	4.4392	-3.1268	-9.5812	7.7383	-14.4322	-6.0821	3.4145	5.2995	-6.6219	-12.3819	-0.4216	-1.7486	33.2803	11.5880
-0.1774	-3.5198	-3.1073	-3.1341	-4.6081	1.2267	2.7429	-1.8104	-7.1433	-5.1361	-3.1385	4.9856	-1.8652	2.3519	0.3623	7.1334	-2.6780	0.0886	14.2962	4.5685	-14.0164	-13.0069	-1.3378	7.4637	-9.6713	-3.9925	-10.9875	-9.8986	-14.4981	-19.7687	-1.7427	-6.2970	2.7699	-23.8549	-16.5824	-11.6706	-3.1110	3.3780	-8.0536	20.7575	-13.9783	-31.8020	-11.2893	21.4413	-26.9417	9.2409	21.2779	38.5225	53.4474	-32.2091
-1.6766	-1.2965	-0.0866	1.2030	-0.0196	-3.2445	0.8957	1.9758	2.5928	-0.4077	2.3308	1.3126	-1.4968	0.9943	-4.0620	-0.4047	-2.2016	-6.6714	-0.1864	-4.1372	6.3380	4.6647	-3.8268	-2.4678	2.1686	-0.7724	5.1040	4.1610	7.8196	3.9775	-13.0471	10.0610	7.6914	11.4410	4.4508	2.6980	-0.5189	9.0212	6.4512	-35.2613	22.5762	12.1123	-0.1746	-30.4287	7.3136	8.9123	-2.2210	-31.6056	-43.7142	4.5662
0.1192	-0.3447	0.6949	-0.8707	0.1203	0.6196	1.0414	0.3794	-1.1792	-2.0819	-0.5051	1.3377	-0.7556	1.1793	1.0232	1.5820	0.5922	2.4945	1.6950	0.4422	-3.2893	-3.9901	-1.2582	1.1223	-0.4352	-0.8598	-1.4756	-3.3474	-4.4614	-2.6992	3.7937	-3.2518	0.4244	1.5885	3.3864	-2.1343	3.6362	-2.2001	-10.5874	11.6658	-9.1546	-5.8278	0.8930	9.8579	-4.4970	3.4572	2.5059	11.7173	22.6809	1.7126
0.9705	1.5741	0.9642	1.8791	-0.1033	-0.7449	0.0155	2.3192	5.5234	5.0943	7.3934	3.6351	-5.0150	0.2376	-3.7499	-0.1492	0.3731	-12.6313	14.1756	6.5755	-0.6963	-3.9455	-6.5053	16.6986	16.2036	-3.6997	4.7415	-5.8500	8.5144	-19.0943	2.2884	3.9321	8.0988	-8.6200	-9.2311	-3.3224	14.8986	-4.3772	4.1742	10.4854	-12.4227	-4.2840	5.3717	6.3883	-15.8003	-18.7531	-9.6368	-13.1987	48.5676	34.6478
-1.4620	-0.8941	1.2955	0.2459	0.0245	-2.0142	0.5225	-0.4895	-0.9353	-1.1767	-1.8116	-2.3056	2.7969	-1.5362	-0.6206	-1.6724	-0.4701	0.7297	-5.5610	-4.3648	4.0329	4.5454	2.6496	-7.9810	-11.8088	0.4983	1.0635	7.1860	4.2692	4.8312	-6.8871	1.0113	-0.6022	3.4515	0.5294	-3.3721	-2.9114	13.0082	11.7701	-18.2848	24.4044	5.1099	-4.8948	-15.2834	-6.5528	19.9714	12.0499	9.8584	-25.6502	-31.8867
0.2070	1.0820	-0.1125	-0.6319	0.5170	1.5487	-1.7221	-1.2696	-1.2741	-0.0462	-2.1671	-2.5278	1.7047	-0.5381	2.5210	-1.7176	1.2155	6.6772	-9.2334	-0.9497	0.4384	0.2165	2.8746	-3.5438	1.1433	2.8051	-1.0311	2.4238	-5.0182	11.0527	5.9336	-5.8649	-4.4053	12.6226	11.9048	4.7431	-0.1322	-9.1673	-10.2797	10.0857	-6.5101	3.7847	3.1991	5.1600	16.6320	-0.2793	-7.7469	-0.2915	-8.9666	13.4419
0.7830	1.0353	1.9049	1.1276	0.9143	-0.8324	0.0396	0.8038	3.2332	2.5112	2.6686	-0.8222	-0.4116	-1.7861	-0.2536	-1.3218	1.3935	-2.6508	2.3612	1.2954	2.9793	1.0046	-1.0937	1.9885	8.8978	-0.6901	6.5084	-1.2628	5.4283	-1.7868	3.5304	3.3964	-2.9097	-10.2202	-7.9516	0.2100	-0.7965	-2.0906	3.7601	5.0346	-13.2762	7.6377	8.1253	3.2521	1.0036	-23.6330	-9.9252	-12.8402	10.1729	19.3573
-1.2510	-3.2671	-2.2855	-2.5119	-2.2166	0.4237	1.4642	-1.2484	-6.0989	-5.5731	-4.4180	2.6592	-0.4216	2.7136	-0.8727	4.2920	-1.6403	1.2160	5.4058	0.0280	-8.8697	-5.9298	-0.1020	0.8986	-13.5577	-2.9107	-10.9923	-3.9156	-9.4253	-8.4028	-4.2425	-2.2942	3.4424	-6.2495	-4.1437	-6.2646	-4.2650	8.9959	-1.6364	-0.3077	6.7209	-21.8334	-12.0871	6.6914	-17.1602	24.8043	19.8137	31.2784	11.3323	-39.2057
-1.8538	-1.2886	1.4636	-0.0122	-0.0803	-2.6665	1.2495	-0.2069	-0.4758	-1.7264	-1.1132	-1.7416	2.0509	-1.4721	-0.9106	-1.0368	-1.2303	1.6525	-8.9910	-6.8532	7.8025	6.4951	-0.5418	-11.7442	-2.6217	1.6069	6.7711	6.9816	3.4871	15.0318	-10.0090	5.1481	-3.6800	6.2690	2.0972	3.9029	-10.5477	8.3184	4.6911	-26.0307	13.4866	18.1550	2.6677	-25.7721	17.2198	-3.2624	-3.2999	-23.5476	-54.4649	-7.5087
-1.5176	-1.3611	0.6507	-0.8942	-0.1785	-0.9132	0.2371	-2.1161	-4.2790	-3.3941	-5.5723	-3.9176	4.6820	-1.5579	2.9777	-0.8159	-0.4342	10.7055	-14.6496	-6.9609	2.9829	0.9663	4.3315	-14.7706	-6.4649	2.7442	1.3254	6.1961	-8.5811	21.0361	-0.5095	-2.7567	-11.0433	2.4339	3.9484	2.9275	-16.2002	-0.0172	-7.1716	-3.4109	-3.9867	9.3243	3.6678	-6.0002	22.8996	-5.6884	-2.7273	1.1545	-36.0257	-14.8471
-2.4810	-1.0314	0.8931	0.8282	0.6737	-3.3350	0.1478	-0.1592	-0.2863	-1.4762	-2.6270	-4.3791	4.7848	-1.9038	0.4360	-3.1657	-1.8177	5.7939	-15.6969	-9.4555	9.5104	4.5440	2.6429	-16.0642	-2.2177	3.1825	7.2610	10.9343	-0.1103	23.7668	-6.0999	5.2326	-6.5611	7.4893	6.4707	3.9051	-14.2936	5.3334	-2.5518	-24.8596	7.2133	21.5468	5.9196	-24.1351	27.8741	-8.7733	-7.1372	-24.0470	-62.6210	-4.3267
-1.2648	0.9207	1.9191	0.0439	3.2552	-0.7277	-2.9018	-0.5239	1.2112	0.2743	-2.0362	-5.4527	2.9060	-1.6737	0.8596	-4.5652	2.9289	8.2996	-17.0845	-5.2067	7.7929	6.2606	2.9842	-10.3632	1.1959	3.1296	4.6591	8.0881	3.3276	20.9024	5.9627	-1.3512	-6.5991	23.8854	20.1209	6.1878	-0.2055	-3.8499	-4.5843	-7.3928	6.9585	19.0858	7.0665	-8.2283	24.0455	3.4858	-13.2297	-10.3984	-38.7598	14.2575
1.1085	-0.3480	-0.6959	-0.2209	-0.5553	0.8754	0.5531	-0.6764	-1.3651	-0.3787	-1.2324	0.3871	0.3769	-0.3216	2.9260	1.8441	-0.0725	5.0300	3.1400	2.4668	-5.5144	-9.7394	0.4523	2.5246	10.1142	-1.2743	0.3346	-8.1385	-12.0299	-0.7941	13.3105	-2.5074	-10.3515	-27.8774	-15.8947	-2.3662	-10.8092	-14.6667	-13.4084	36.2636	-48.5552	-7.7882	10.7949	30.4208	5.9180	-45.0051	-11.8351	10.1291	49.5880	13.3668
-1.4156	0.9593	2.5866	1.7463	3.5049	-3.2788	-0.8059	0.7491	3.7721	0.7587	-1.0470	-7.0421	5.4642	-3.8595	0.0299	-6.2971	0.2027	3.8631	-21.6003	-11.4900	16.5150	16.5707	5.1194	-20.7349	-8.6692	5.2308	10.8241	17.9772	12.9391	30.1730	-13.1362	8.0776	-2.9507	28.2211	18.3287	8.8740	-6.9640	13.9858	10.3239	-51.0560	40.7405	37.2584	1.8172	-45.7181	29.3911	15.3335	-2.5670	-35.3209	-105.5349	-7.2097
0.8241	2.6533	1.4499	2.5879	1.7800	-0.9817	-2.4382	2.0404	7.6468	6.9475	7.2636	0.4429	-3.9274	-1.0774	-3.0946	-3.4108	2.4133	-8.6014	8.4316	7.1404	1.3506	-4.9985	-3.9907	16.6350	20.4624	-3.0412	6.7682	-3.9194	9.9885	-14.9769	13.4306	1.2035	4.3192	-4.3483	-2.4413	-5.3796	19.9069	-11.7243	-1.6960	20.9199	-20.0275	-0.5174	11.5145	15.8196	-11.4583	-24.7236	-17.5282	-7.2695	62.3127	48.2398
0.1984	-1.3714	0.6196	-2.2530	-0.7069	0.4540	1.2623	-1.8879	-4.5670	-4.0973	-4.2609	-1.5147	2.6566	-1.2013	3.0169	1.9563	0.7351	6.3602	-1.1396	-1.0532	-4.0278	-2.4408	3.8543	-5.6540	-12.9251	-0.6773	-3.7962	-0.1030	-6.7141	0.1663	0.7315	-5.2787	-5.6694	-9.9923	-6.1323	-6.2547	-6.9013	6.5835	-0.9442	10.6893	-4.2392	-7.9045	-4.5147	11.4189	-10.3836	9.7509	15.0201	30.3017	10.4680	-29.4454
-2.2613	-1.4318	-1.1232	2.0466	-2.8030	-4.0363	1.3853	2.6221	3.8746	2.7900	7.0514	5.9339	-5.6790	2.1335	-8.7876	0.9104	-3.8735	-19.3645	17.9854	3.6808	0.2487	-5.0873	-9.5248	16.4718	9.7041	-5.6280	2.3693	-2.1846	10.5835	-24.4321	-10.9742	10.6311	16.6366	-9.8666	-13.1205	-9.2666	12.4370	10.1533	12.3170	-18.6375	11.8346	-9.7225	-3.2504	-15.4321	-25.6903	-1.1560	2.6364	-18.6859	24.4453	7.1935
0.6511	0.9039	0.2030	0.4676	0.3585	0.7810	-0.0595	0.5271	0.8758	0.7834	0.8119	0.2253	-0.0240	0.2642	2.0046	-0.0056	0.3417	3.3824	-0.2896	1.4439	-1.7951	-5.1922	0.3306	2.3823	4.5117	0.6276	0.9525	-2.2539	-4.2097	-0.6238	8.1792	-5.6429	-0.0202	4.6887	7.1102	-1.9082	7.9995	-10.2598	-14.3404	20.1536	-14.2109	-2.1703	4.8437	12.6198	0.0818	-0.6559	-3.6672	7.7016	33.4827	18.6390
-4.0732	-5.3593	1.5674	-3.8749	-0.8917	-4.2322	2.8871	-3.7714	-8.9181	-10.8641	-12.0409	-7.2112	9.1087	-3.8393	1.8102	-0.3799	-1.6396	14.4353	-22.3208	-16.1761	6.8983	9.4154	7.8796	-33.6823	-32.7627	2.1938	0.7885	15.3985	-5.1646	31.4215	-18.8099	3.7551	-13.7858	-0.6488	-2.2215	-1.6760	-35.1650	30.9609	11.7758	-46.1915	34.1098	16.7164	-8.5822	-34.5937	16.5300	23.8312	23.7333	14.2879	-107.6364	-84.0880
0.4326	-0.0760	1.1108	-1.1802	0.6431	0.0449	0.0798	-1.3118	-1.5857	-1.8384	-2.9331	-3.4537	3.2505	-2.7400	5.0658	0.1413	0.6080	13.0201	-15.7001	-5.3873	3.0046	-3.2722	1.7102	-11.2806	12.8391	2.8270	9.1016	0.9145	-13.7687	29.5273	5.8160	-1.8369	-15.9675	0.3399	4.6652	10.8858	-18.6151	-17.8857	-29.8235	12.4939	-43.5580	19.3472	18.7982	2.2866	52.5072	-49.0709	-29.4818	-31.1091	-26.1223	44.4668
-0.9375	1.8699	0.9342	3.5362	1.7811	-2.7890	-1.9131	4.2427	9.3118	6.8448	10.1625	3.5561	-6.2906	1.9377	-8.7208	-3.1394	0.5651	-19.0185	12.4140	4.8057	5.7602	2.3530	-9.1104	18.1792	17.3463	-4.0465	5.7707	-0.1970	21.1780	-19.2520	-1.9919	10.7353	17.5698	13.4052	5.0855	-2.0786	26.0202	2.9508	14.5098	-18.6492	19.7003	3.3547	2.3612	-14.8033	-18.2737	6.0392	-10.6678	-30.1202	17.4409	38.7921
0.4638	0.0170	-0.0940	-0.3338	-0.4359	-0.1360	-0.4161	0.5570	1.9773	1.5375	3.2095	2.2854	-3.5590	0.3029	-2.1961	0.9871	1.2921	-5.3179	13.8616	7.7288	-6.9058	-10.1682	-3.0673	15.6374	6.2245	-5.0544	-1.7547	-8.2820	1.3887	-23.5929	11.8587	-3.8959	4.7671	-14.0808	-9.1466	-13.4819	16.3366	-4.8805	-0.8779	33.1413	-19.5296	-18.7544	1.3339	29.3058	-32.8059	-3.6328	3.5185	31.0154	87.3294	8.8256
-0.1511	1.0298	1.7628	1.2747	1.4790	-1.1963	-0.5246	1.3582	4.7300	3.2326	4.2012	-0.1345	-1.7832	-1.0842	-3.7358	-2.1950	1.5816	-6.8261	2.0207	1.1930	4.4359	5.1947	-2.7948	4.7468	4.7295	-1.2608	5.2627	0.9266	13.1177	-4.8287	-1.0228	3.8498	4.7881	8.4971	3.3197	0.0888	11.4363	3.1800	10.9098	-10.3006	14.2081	7.9630	1.9135	-9.7346	-7.7276	4.6005	-4.1886	-11.8805	0.6774	13.6834
0.2846	0.5175	0.5212	2.1640	-0.4488	-1.7437	1.0386	1.9645	3.9928	3.2164	4.9797	2.6516	-2.5681	-0.1908	-2.4087	-0.0485	-1.0854	-8.4702	11.5794	4.1907	-1.3242	-7.3720	-4.0057	11.5745	11.2246	-3.5519	4.2605	-4.6501	3.2893	-15.6790	3.7184	3.0569	4.7910	-16.1191	-12.2045	-7.9452	8.9217	-2.6933	-0.5455	13.4816	-17.5962	-6.3688	6.0175	9.6028	-16.9287	-19.5082	-3.5600	-1.1368	53.7991	19.1027
-3.4365	-4.7622	-0.3677	-3.4383	-1.1553	-2.7130	2.0121	-2.7005	-7.3901	-9.0884	-8.9229	-3.2986	4.8259	-0.7133	-0.0871	1.2787	-1.7921	8.7248	-11.2924	-9.5961	0.1317	2.5329	5.0122	-18.5801	-28.3431	-0.1899	-5.4633	8.9911	-5.5711	13.2734	-13.6776	0.3167	-2.7934	5.9090	3.6853	-6.2921	-16.0207	24.1118	5.0347	-31.7640	33.4394	-1.3343	-13.2285	-20.7180	-2.4542	41.2533	27.7556	27.7988	-57.4363	-69.0763
-0.8983	-1.9835	-0.0667	-2.0798	0.1352	0.0833	1.2294	-1.8764	-4.8239	-5.3374	-6.5258	-2.9081	4.4664	-0.9639	4.6955	1.5002	-0.7151	15.7138	-17.3007	-8.4859	1.9007	-0.4496	2.7301	-18.1201	0.2346	3.3609	3.3929	1.9604	-15.5387	31.0017	1.0972	-1.0007	-15.8207	0.7256	5.0633	9.9403	-25.3861	-8.6627	-22.3498	0.0375	-25.2492	14.9185	10.1983	-3.4546	45.6147	-28.8379	-15.1023	-15.5359	-46.8834	4.0315
-0.4925	-1.0383	-1.2023	-0.5120	-1.7361	-0.0229	0.8011	-0.7810	-2.2509	-1.3276	-0.9906	1.2851	-0.0113	0.6376	0.2344	1.8189	-1.7364	0.8341	0.4197	-0.4638	-1.4855	-2.8568	-1.1360	-0.6115	1.9830	0.0227	-0.7610	-1.2876	-5.9011	2.1468	-2.2279	0.3713	-2.0895	-7.1716	-5.3333	1.0717	-7.6051	-2.6030	-4.8456	0.1832	-9.0834	-2.5057	0.8197	-0.9675	8.5472	-12.4864	-3.0958	-7.1017	-4.5355	-0.1964
0.5740	0.9879	0.6780	-0.2125	1.8517	0.7580	-1.5663	-1.7200	-1.0544	-0.2427	-4.1897	-5.6906	4.7629	-2.8902	4.6023	-2.4255	1.4293	11.6903	-18.1387	-5.8820	6.1133	7.1307	6.7513	-15.8204	-3.5302	5.2514	3.7514	7.6460	-3.6461	26.7318	0.7750	-3.1556	-11.5561	13.2263	11.7262	9.6617	-12.4150	-5.2085	-5.8404	-4.7219	-0.3809	20.2607	4.9825	-8.7528	33.0920	-6.3714	-9.5880	-12.7302	-53.6247	4.4776
