X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
1.5036	4.3276	1.2369	-2.0932	-0.5064	0.2262	-0.2053	0.5449	-2.3604	-3.5618
-0.4360	-1.9290	-2.2008	0.2282	-2.9537	-0.4473	-0.0339	-0.8856	1.0279	-0.4794
-3.3448	-2.6918	0.5463	0.8884	0.8554	-1.4390	-0.0869	-0.2155	1.3994	1.2732
-1.2779	-1.2923	-2.0586	-0.3262	1.3628	-0.9593	1.2663	-0.6227	-0.7353	0.4301
0.9257	-0.0852	-1.6830	2.0049	-0.8901	2.4747	-0.8133	0.3769	0.7549	3.5966
1.7685	2.4966	1.4315	1.4029	0.0453	0.9263	-0.2015	0.9652	0.3189	-1.5875
-1.1496	-0.8376	0.9678	0.9762	0.1398	-1.9420	-0.0247	-0.7955	-2.2642	0.8824
0.7866	2.3503	-0.6763	0.1615	-0.6540	1.9140	-1.1381	-0.2545	-2.4465	-1.0470
1.6010	2.4806	2.9364	-1.3274	-0.4006	-1.0702	1.4761	0.2059	2.7420	-0.3161
0.3770	0.7354	-0.1586	-0.0601	-0.8723	-1.6247	-0.2434	-0.6531	2.6452	4.0992
1.8234	3.3077	-0.7269	1.2167	-4.0674	-3.5974	0.2281	0.8673	-0.2959	-1.0989
1.3817	1.8254	-1.3332	-0.5272	0.0632	2.2816	-0.6462	0.2227	3.8003	-1.1570
-2.8042	-4.4532	0.7481	0.4309	0.2289	-0.1603	-0.0730	3.7748	1.2469	-0.1664
-2.1451	-4.2592	0.3330	-0.1719	-0.2882	-1.3482	-0.1297	1.4747	0.6973	1.4514
2.5330	3.0265	0.5716	0.5582	0.9045	1.1472	1.7905	-0.2575	3.4046	-0.2081
1.8931	3.5035	3.7140	-2.6457	-0.2356	2.4246	-0.9200	0.6669	2.4295	1.8531
-1.4538	-2.0027	-0.0453	0.4764	-0.6105	2.5892	1.1872	-1.3179	-0.5041	0.5815
1.3772	1.3466	-1.6237	2.0253	0.8907	1.8230	-0.0344	0.4889	1.9078	-0.9918
1.1448	1.9004	1.2597	-0.5010	2.0548	3.2087	0.8094	1.5778	-0.4231	-0.9133
-1.4617	-2.8133	-1.3721	1.1239	1.6160	-0.8935	0.1404	-2.2471	-0.7977	0.4906
-1.9567	-3.2540	-0.2573	-0.8349	-2.0497	-0.4114	0.4742	0.6516	-0.2977	1.8941
0.1880	-0.4794	-1.3691	0.6124	1.1722	0.8502	1.1412	1.5307	-3.3012	1.2051
-1.2405	-2.5058	0.5429	0.0981	-1.3544	-0.1567	0.5508	0.5023	0.9868	-0.9788
-0.6357	-1.4930	-2.3407	1.0010	1.6386	0.1469	0.5601	-0.7245	-2.7331	-1.1171
-1.9116	-3.5840	-0.5511	0.2421	-0.6279	-0.6118	1.1306	1.0113	-1.2644	-0.6022
1.2221	2.4041	2.6288	2.2133	1.4921	0.4029	-0.5070	0.8876	1.8849	0.1776
-1.9789	-1.9798	1.1692	-0.0164	-0.8141	0.4110	0.7577	-0.3360	-0.0853	-0.7134
-0.8942	-0.3964	1.1911	0.0544	-2.2382	2.4327	-0.3743	2.7383	-2.1955	-0.5719
0.7344	0.1306	-1.6519	-1.0101	0.0532	0.4198	-1.2786	-1.5410	-0.5398	-1.1045
1.0836	1.8698	-0.8066	0.9245	-1.1179	0.6463	-2.5325	0.7812	0.4080	1.4194
0.0022	-0.6135	0.5247	0.4140	0.4768	-3.1800	-0.1749	0.0513	-1.3618	-0.8195
-2.8801	-5.2633	0.6474	-0.7708	1.5896	2.7381	-1.2746	2.7633	-1.7961	0.2285
-0.7467	-2.8337	3.7734	0.2331	-0.1710	1.2682	0.3398	-0.7943	2.4169	-1.5335
0.0383	0.2357	1.4512	0.0706	-1.8883	0.7658	-0.5082	0.4920	-0.1284	-2.4323
0.3854	2.3474	-0.4783	-1.2381	-0.4206	2.6977	-0.4842	-0.3163	0.2319	2.2863
0.6986	1.0534	-1.7056	1.2941	0.0795	-2.8418	-1.8444	-2.1359	-0.1088	-1.5510
3.7356	4.3039	0.4453	-0.2370	-0.1379	2.3142	0.1113	-0.0262	-2.6654	-1.3792
1.5881	3.7865	-1.2295	0.6363	1.6772	0.2864	-1.1325	2.1362	0.7839	-1.0847
-1.7977	-3.7465	2.4714	0.2306	-0.3489	0.5254	-0.3699	-1.7648	1.2252	-0.5914
0.5569	0.4844	0.8445	1.1903	-2.7036	-1.4833	0.8279	2.6972	-1.5309	1.0926
0.1409	0.4405	-0.1117	0.7000	-0.9153	-2.0810	0.0638	-1.1194	-1.8728	-1.3521
-1.2734	-3.6659	-0.4713	0.4682	-0.9038	0.5482	0.4675	-0.5745	0.3128	-0.6906
-1.5034	-2.9714	0.4591	-1.0309	-2.4652	0.8518	1.0435	-1.1505	0.0370	0.9935
4.7864	5.6820	-0.3901	0.2354	0.5004	-2.0875	0.7089	1.3150	-1.4124	-1.3457
1.3376	3.0137	-0.8337	-0.5580	0.6664	-1.1664	-0.3305	0.4978	3.1951	2.4815
1.5341	0.1314	-0.7240	0.5604	-2.5366	0.3278	-1.6197	-1.2949	-1.2949	-0.7134
2.5225	4.1311	-1.1723	-0.1209	0.7691	0.5531	-0.3887	0.4909	1.3803	0.9284
-1.3089	-1.0728	1.0637	-1.1752	1.9216	1.7425	0.4606	-1.2656	0.1776	0.8134
-0.0031	-0.2291	-1.2564	0.4897	-0.9713	-0.6346	-1.1567	0.4304	-0.2628	-2.9349
1.5384	3.6459	-1.9508	-1.0654	-1.6910	0.6662	1.2020	1.3807	3.0555	-1.9175
-1.6654	-4.8832	-1.9204	1.2446	-0.6760	-0.3530	-0.5668	0.4233	2.7136	0.9243
1.0947	1.1930	1.9266	-0.2854	1.1129	-1.7262	0.0962	-0.7695	-0.2397	0.0989
0.9947	0.7286	0.9470	0.3800	1.5222	2.6617	0.3053	-0.9954	-1.5680	1.8712
0.0179	-0.3163	1.0237	0.2113	0.6953	-1.7115	0.5244	0.3364	-0.5662	-2.5903
-1.0342	-1.0829	-0.3168	-1.0378	-0.1226	0.4394	-0.1154	-0.9759	-1.1612	-0.9248
-4.3914	-5.6884	-2.7380	-2.1824	0.0861	-0.0439	-0.4804	0.2070	-1.1225	0.8602
-0.5395	0.7293	-0.2217	-1.3365	2.8443	-1.1312	-0.9295	1.3084	3.1792	0.2676
1.4600	1.8409	0.4030	0.6583	1.1604	-1.9534	0.4757	1.2247	0.9209	-0.7399
-0.7670	-3.0905	-0.6956	-1.9382	-0.6738	2.3334	-0.1981	-0.1480	-1.8543	1.1618
1.6734	1.5753	1.8016	-0.1556	3.0676	-0.8426	-0.1721	0.5271	-0.7273	2.3669
-0.0179	0.0187	1.1966	0.5433	1.4717	-3.3207	-0.1214	2.2202	0.1786	1.7902
-0.9508	-2.6595	0.5256	-0.0914	-0.7840	1.5498	0.9647	1.3544	-0.7710	1.7560
-0.5951	1.0405	-0.2814	0.8721	-2.2344	0.2289	0.2785	-0.0206	3.3870	0.5301
2.1119	4.2350	1.4118	3.4650	1.4313	0.6198	-0.9839	-1.2763	-0.0096	1.2700
1.5783	1.6911	0.7434	-0.5403	-0.3502	-1.3019	-0.6484	-0.7188	2.2927	0.4018
0.8070	0.6911	-2.3695	0.6644	-0.9062	-1.4704	1.1410	0.7999	-1.1383	-0.0688
-1.6177	-2.1093	2.3597	1.6056	0.4252	1.1455	-1.1564	-0.3555	2.0496	-0.7454
1.1612	0.7463	-1.3312	0.3861	-1.4026	-1.9196	-0.4340	0.0367	-0.5537	-0.3124
2.4697	4.2376	0.8745	0.1985	-0.7039	-0.8102	-1.3984	1.3054	0.5980	1.0283
-2.0686	-2.1805	1.0114	-0.6348	0.0626	0.6427	1.8403	0.4680	-1.2950	-1.5941
-0.0752	1.4873	0.9146	-1.8100	0.1181	-0.6196	0.6562	-0.3314	-0.5918	-1.4723
0.2073	1.4898	-0.8277	-0.1788	-0.5864	1.8280	-0.0681	-0.4910	1.2669	0.2145
-0.6184	1.5132	-0.6734	-0.5660	0.0720	-0.7798	0.4612	-2.3727	2.1177	1.3658
0.6086	1.6433	0.1505	-0.7526	0.7918	0.1501	1.1958	-0.1414	0.7534	-1.1176
-1.6963	-1.7390	0.8034	-0.8064	0.8048	-1.3934	0.2786	0.7891	0.1334	-0.1325
-0.0117	-2.2570	2.2181	0.1755	-2.4960	0.9333	0.7593	-0.7774	4.0500	-0.3708
-2.0316	-3.5813	-1.0763	0.8243	1.8427	1.5780	0.2736	-1.8638	-1.7458	0.2907
-1.9069	-2.0468	-0.6124	-0.6137	-1.2861	-2.5800	-0.6461	0.0172	-2.3727	2.0999
-0.5410	1.0222	-2.8497	1.0761	-2.6215	0.3033	-1.0690	1.2744	1.6721	2.0073
-0.7775	-1.9471	-0.9319	1.3985	1.9410	-0.8966	-1.3623	0.4514	-0.0952	0.0934
0.6352	0.4261	0.2814	-0.1083	-1.0105	0.6662	-1.2158	0.5275	0.0391	4.1926
-4.0065	-7.4967	0.4522	2.0388	1.1255	-0.0415	0.3314	-0.2612	-0.6202	-0.5222
1.9677	2.7705	0.8421	-0.7997	-1.4398	0.2779	-0.8423	0.8951	2.4851	-2.2024
-1.8350	-3.1144	-0.1842	-0.2192	0.2795	-0.9736	1.4225	-0.0502	1.1347	0.7444
-1.4706	-2.3951	-0.2122	-0.7451	-1.0404	-0.0502	-0.9203	0.3377	0.7130	0.0826
2.8787	2.9155	2.3504	1.0509	-1.2638	0.5218	0.3095	-0.4265	-2.3169	1.8579
0.7251	2.2180	-0.3835	0.4127	2.4502	0.3139	0.7895	-0.6965	-1.4499	-2.1485
0.7490	0.8265	0.2728	-1.0487	-1.6908	0.3234	0.4049	1.3429	1.2070	0.8318
-0.8878	-2.3860	1.6399	-0.0034	0.4251	0.7205	-2.1454	1.1729	-0.4768	-1.9814
-2.5330	-3.5591	-1.0991	-0.4890	-1.9559	2.8174	-1.4822	1.8098	-0.8772	-1.7471
-1.6419	-1.6635	0.0322	0.6454	1.5601	-0.3847	-1.0336	0.0623	0.1401	-1.1021
0.7376	0.0852	-2.0354	-1.9772	0.8884	1.8879	-1.9485	0.6636	-0.2303	-0.7834
0.2345	0.7736	2.1917	-1.8927	-0.2042	-1.6622	-1.8550	3.4539	2.2880	-0.2267
-1.2660	-1.7702	-1.3619	-1.8413	-1.3015	-0.2498	-0.4442	-1.2152	-2.9443	0.9635
-1.3771	-3.0470	0.1703	-1.3728	-1.3561	-0.9001	0.2645	0.2186	0.9490	0.6780
-1.9830	-3.8517	-1.4944	1.0807	0.0946	3.4283	-1.0082	-0.2947	-1.9129	1.6353
2.7918	2.6136	1.2170	0.1268	0.6520	2.2872	-1.0990	0.6239	1.9072	-0.8382
-2.0681	-3.1107	0.4101	1.4657	1.5667	4.0080	-0.7021	0.0399	-1.3099	-0.1795
0.9428	1.2554	2.3582	-0.3409	1.8197	-2.5850	-1.2139	-1.8280	-0.7662	-0.5275
-1.2979	-0.3632	0.5667	0.9403	3.2514	-1.1040	-0.0312	-0.7431	-0.4469	2.5956
-1.9065	-4.4566	-3.4412	0.5438	0.3234	0.3458	0.5389	-0.5123	-0.1822	-0.4457
-0.2353	-1.0355	-1.1202	0.3770	-1.0821	-2.1455	-0.8230	-0.8406	-1.9688	0.3609
2.2401	4.4336	2.8736	0.1257	-0.7673	-1.1177	-1.3088	0.6192	-1.0805	1.7156
0.8216	0.6985	1.8381	1.3645	-1.0711	1.2567	-0.4781	0.5552	-1.1436	-0.4596
-5.0956	-8.7572	-1.5653	0.9591	-0.8758	-0.5912	-1.1610	-0.7350	-2.8374	-1.1302
-1.5136	-2.1658	-0.1813	-1.4146	-0.7923	-0.1705	0.8333	-0.3923	-0.5346	-1.6416
2.6249	2.8487	1.6439	1.0307	0.8074	0.9726	1.7153	-0.4935	1.0638	0.5014
-0.8132	-2.5324	0.9342	0.2070	-0.7241	-1.5704	0.0334	1.1955	0.4677	0.1317
0.9352	1.3901	-1.2768	0.4421	-0.4543	1.6950	-0.7572	0.3141	0.5488	-1.1680
1.0369	2.3424	0.9651	-2.5713	0.8647	-1.6780	-0.0667	1.3564	-1.9406	0.6430
-1.6737	-0.6317	1.1385	0.1974	-2.7837	0.4722	-0.2542	0.8142	-0.2859	0.1136
-0.6566	0.9833	-0.1340	-0.5763	-1.0537	1.6858	-0.4360	-2.2485	-1.1746	-1.5520
-0.7461	-1.2336	-0.5070	-1.7104	-0.3406	-1.9065	0.9825	0.8501	-0.2483	2.2017
-0.5530	0.1877	-0.6161	0.2806	-0.3188	-4.0134	0.5146	-2.7669	0.8468	-1.8291
-2.9457	-5.2950	0.2530	-0.4405	2.2872	0.3156	0.0935	-1.4166	1.7603	-0.4877
-0.8306	-1.2287	1.3285	0.2076	1.5055	1.7572	-0.9059	1.2475	-0.5439	0.7363
0.2487	0.6181	-0.7087	2.8200	-3.4689	-0.5136	-0.7065	1.3206	3.4165	1.2030
-0.1054	-0.2383	0.3494	0.6623	0.6147	0.6645	-1.0781	-1.3933	1.1137	-1.1305
-0.9581	-3.5006	0.0080	-0.8233	-1.6767	2.4617	-0.2409	-0.4237	-1.7524	0.2187
-2.1555	-2.8780	0.2983	-0.9613	-0.6818	3.7616	-0.2198	0.1337	-2.2847	0.4237
1.7756	1.8723	1.3662	-0.8306	2.5665	-0.2816	0.1999	-1.0954	-1.9615	0.1141
1.3193	1.5401	1.4329	2.1898	0.6536	-1.0449	-0.7814	1.7915	0.0058	0.7896
-1.5972	-1.0849	1.6293	-0.0127	-3.2088	-0.4058	1.0952	-1.0740	1.2770	0.3791
0.8266	1.4069	1.1970	-2.3331	0.4062	-0.4248	1.7887	0.7832	0.5534	3.1568
0.0505	0.3265	2.7957	1.3173	-0.6145	0.7363	-1.3009	1.1078	-1.0236	-1.2488
0.6152	1.1909	1.2995	-1.2643	0.4119	-3.3013	-1.3864	0.8686	-3.2844	-1.0373
0.1429	1.7242	-0.8412	0.0053	1.8792	-0.6600	-0.3605	-0.8397	1.8723	2.0026
-2.3768	-3.7733	3.4857	1.8559	1.1791	-0.9054	-0.8842	1.0718	1.4834	-0.9377
-0.9588	0.2330	0.2393	1.5316	-0.2220	-3.2819	0.3620	-1.4760	-2.1607	0.5275
-3.9860	-3.9892	1.7234	0.8057	0.0874	0.2650	-1.2587	-2.2400	0.0825	0.4228
2.1575	1.8553	-0.8193	-0.5630	0.1828	0.2223	-0.2977	0.2032	1.9789	0.3379
-0.8203	-0.7559	0.9148	-0.2780	1.4371	-0.3118	-0.0241	0.1627	-0.2745	-2.3255
-1.0474	-0.5524	-2.9630	0.1254	0.6409	1.2611	0.2465	0.1398	2.6743	-1.2429
-0.5060	-1.4780	-0.2550	0.1465	-2.8800	-1.3839	-0.6823	1.4345	1.8568	0.2515
-2.8289	-4.1148	0.7956	-0.7662	-1.6317	1.7569	-1.5405	0.1908	-0.9458	0.7934
3.8478	5.9070	-0.5635	-2.3378	-0.5001	0.3197	-0.2102	0.5113	0.0951	0.6454
1.6865	4.2302	0.9612	-1.3133	-0.9251	-1.3624	1.2954	0.0779	-1.6641	-0.1322
-2.0182	-3.9524	0.6690	-0.6102	-2.2852	1.8440	0.3636	-1.0968	-1.1010	-0.1902
0.4476	1.8521	-2.6320	0.6271	-2.4196	0.1871	-0.6650	-2.1380	-1.1422	2.1467
0.2640	1.9960	1.7162	-0.3927	-0.2542	-0.1133	0.4740	0.7673	1.7760	-1.2452
1.5230	1.9925	-1.0860	0.4429	1.9617	-2.4629	-0.4045	0.1783	-1.0630	0.4472
-0.6924	1.0557	2.0513	0.1844	-4.0944	-1.9522	0.9590	-1.9085	-1.4263	-1.0510
-2.2831	-2.7357	1.7895	0.5256	-1.2019	-0.7199	0.3489	-0.9620	-1.3517	-1.0622
-1.1672	-1.3821	-0.0578	0.4487	-1.9289	-1.2141	-0.1312	-1.7269	-1.4973	-1.4206
1.6367	1.8328	-0.6599	-0.4432	-2.6827	-0.1412	-1.8294	-0.4714	3.3795	-0.0885
-0.7484	-1.2853	2.7248	0.2981	0.6638	2.7859	-0.6952	-0.4878	-0.2718	0.3294
-2.9883	-3.4846	0.9203	-0.3372	1.4202	-1.6109	0.9850	-0.7574	0.1370	-0.3961
0.6043	2.4903	-0.4231	0.1190	-0.2618	1.5205	-1.6934	-0.0391	0.6904	2.0436
-0.3680	0.5433	0.9192	-0.7493	1.0257	1.2747	1.3903	-0.8110	0.9986	0.5993
-2.3621	-3.3736	-1.2120	-0.3014	0.3681	1.9657	-0.4179	-0.5010	1.1622	1.5201
-0.0437	-0.0964	-0.5903	-0.0195	0.3523	1.6872	-0.1847	-1.5496	3.4821	-1.0975
1.2695	1.7970	0.9416	0.3304	-1.5278	0.8368	-0.1630	-0.5236	3.0157	-0.5991
2.8821	4.6035	0.9791	-1.7368	-3.9850	1.2639	0.4978	1.4195	0.9732	-0.8064
-3.0543	-5.1194	-0.4590	1.2497	-1.6606	1.1987	-0.4750	-0.9215	0.4566	-0.8321
0.7376	0.4491	0.4527	-0.0359	1.7458	-0.0601	-1.1017	0.5198	-1.6512	-0.6531
0.7187	-0.2649	-0.2245	-0.3362	-1.9632	-0.0213	0.3441	-1.0580	-2.3915	1.1180
-0.8435	-0.3387	-1.5184	0.3876	0.8411	0.0158	-0.7234	-0.5098	1.8843	-0.0125
-2.7186	-5.2389	-1.4584	-1.5580	-1.2657	0.9410	-1.7604	-1.6874	0.4002	-0.4608
-0.4521	-0.4590	-1.4159	-0.2083	-1.4650	-2.4436	1.6422	2.0528	-1.4793	1.1459
0.9958	0.7133	-2.5857	0.0992	-1.2698	-0.1765	0.7472	-0.1003	-2.2891	0.8277
1.2938	3.7163	0.1522	0.1820	-1.7407	-2.3821	-1.2566	-0.8683	-2.3104	0.7377
-2.7598	-3.7529	3.4095	-1.4309	1.0875	0.3217	-0.6346	1.2895	-0.6820	0.1466
-1.2272	-3.4222	-0.4483	1.1013	-1.0136	0.2066	-1.0632	0.4252	-0.9900	-0.7557
-1.2112	-1.3401	-0.7735	0.7524	1.2456	1.8057	1.0600	-0.2375	-0.1758	-0.0748
3.6596	4.6165	-2.2663	-0.4564	0.3861	-1.1109	0.5790	1.2359	-0.5843	0.2626
-0.0459	1.3048	1.2742	0.7551	2.5705	-3.3659	-0.2485	0.2925	0.4516	-1.5878
1.1590	1.6550	0.9032	1.2800	1.2667	2.2742	-2.0986	0.7892	-0.8610	-0.2238
2.2977	3.0264	-0.1378	0.3407	-1.9497	1.3089	-0.7460	0.9359	1.2981	0.9102
-1.4167	-0.9292	0.3017	-1.4761	0.1485	-0.2261	-1.3766	0.7836	-1.2310	1.3972
1.0422	1.3728	1.2241	-1.1481	-2.2569	0.5059	-1.9383	1.3164	-3.8151	-0.2709
-0.0963	-0.8567	-0.3173	-0.1130	2.5777	2.3019	1.0058	-0.6690	1.8660	0.6956
2.4473	3.7728	-2.8675	-0.3519	-0.5124	0.7967	1.3272	-1.3157	-0.6949	2.3469
1.3832	1.8330	0.8704	-0.3390	-0.3270	1.1934	-0.4237	-0.8902	1.8770	0.6305
0.3105	-0.4167	-0.5912	-0.4867	4.2098	2.1991	0.1195	-0.7879	-0.3641	-0.2720
2.5426	2.7757	-0.3310	0.5070	-1.8022	-1.0933	-2.1218	1.2977	0.7853	0.1651
2.9269	4.9675	-1.0956	-2.3192	-2.0769	-0.8649	-1.1171	-0.4524	-2.2661	-1.0093
1.3730	2.4961	0.2993	0.3047	1.0886	2.3354	-0.7558	1.2332	-0.9464	0.0517
3.0150	4.0860	0.4104	0.6972	1.4131	1.0194	-0.9006	0.8017	-1.3913	0.7506
0.8853	2.2424	0.1694	-0.0500	-0.8130	-0.0566	0.9670	0.5937	0.2001	1.4033
2.5808	3.2643	2.0774	-0.5759	2.9514	2.0445	0.8901	0.5615	-1.1285	1.5069
0.2194	-0.3031	-1.0918	0.5548	0.5787	4.4615	-0.7991	0.2982	0.4808	-1.1059
1.1683	3.5085	-1.2539	1.0488	2.0673	0.2519	0.8092	-1.5412	-0.5402	1.2790
0.7865	1.7950	0.2386	0.6014	2.6811	2.9823	0.5514	0.3685	-0.4748	-0.4872
0.8206	0.6545	3.3057	0.5274	-0.5429	-2.3076	-0.4608	-1.6084	0.9276	3.0031
-1.1363	-2.2050	-1.8049	-1.3835	-0.2757	0.9608	0.2361	1.6653	0.7730	2.5416
-0.5055	-1.5509	1.4115	1.0230	-2.5330	-1.3303	1.0183	-1.0904	2.4115	2.3369
-1.9196	-2.3908	-0.3223	1.1538	1.1311	0.7027	-0.2959	1.8587	1.3054	-0.6622
-0.1555	-0.3226	-0.7580	-0.0221	-0.4027	-1.2283	-1.3335	-0.8341	-0.6047	1.8274
-3.8959	-5.5250	-1.7622	-0.8936	2.2526	-0.1538	-0.5717	1.5711	-0.8106	-0.6313
0.7958	2.1784	0.7086	0.1267	-0.2761	-0.6410	-0.2300	0.4985	-0.7034	1.1980
0.6527	2.0126	0.5532	0.0165	1.4747	-4.6326	0.8421	-0.0929	0.8680	2.1622
0.3543	2.2184	0.6486	-2.1479	0.9646	1.9287	0.6413	-0.7477	0.9869	-0.5994
1.0674	-0.4165	-0.0394	-1.8161	0.0491	-3.5849	-1.1605	0.8460	-4.2339	1.8887
1.3564	2.8654	0.1205	-0.0270	1.5926	-0.6147	0.7366	0.4272	0.2198	-0.9419
4.4081	6.6774	0.2039	2.5952	1.2888	0.1887	0.1909	-2.3685	-1.8830	1.8970
-1.1350	-1.3020	-0.2796	-0.1390	0.3482	-0.3150	-0.8353	2.5102	-2.9035	-1.3685
0.8390	0.1749	-1.5876	-0.4902	1.8232	0.2375	1.2351	0.8253	-2.2244	-0.8468
1.8375	3.9733	-1.4123	0.0766	-3.5066	-1.2446	0.6872	-0.3834	2.1572	1.2255
0.4823	0.0865	-0.9284	-1.1524	-1.9977	-0.6986	0.8415	-0.3643	-0.2598	0.4979
1.5580	-0.6948	-1.1328	-1.7383	0.3424	2.4736	-1.2535	0.0478	0.8256	0.0266
-0.8442	-1.7591	-2.5206	-1.1918	-3.9987	-4.0332	0.2093	1.9399	-1.2688	0.7608
2.0007	4.0929	1.6364	-2.5519	-0.2720	-2.0858	-1.6751	0.7888	1.2605	-0.9978
0.5838	0.9786	1.4800	-0.9766	-1.1963	0.7928	-0.5261	-0.3043	-0.5551	0.8853
-0.0661	1.2538	0.9733	0.9473	1.1409	-3.1758	-0.1841	0.4599	-0.0379	-0.2879
1.4203	3.0542	-1.0954	1.7326	0.8554	0.2085	0.4504	-0.2501	2.3488	3.2170
-0.3264	-1.5506	0.9801	1.5162	-1.5688	0.3975	-0.1277	1.3187	0.9506	0.7619
-2.1374	-4.1232	-0.9325	-0.3006	-0.1625	0.5513	0.0768	-0.6199	0.5182	0.7430
1.1449	1.2879	-0.6170	1.3822	0.1280	2.0374	0.0261	0.4195	-0.3596	-0.2613
2.2823	4.0294	-0.4949	1.1716	0.8828	0.7970	-1.1024	-0.5986	1.3449	0.3298
-0.7516	-1.2108	1.9445	-0.2360	1.1486	-0.2891	-1.0818	-0.6111	-0.2199	2.8255
-2.5142	-3.0037	3.7591	-0.8373	2.4798	1.7399	-0.4916	-1.6243	4.0896	-2.0309
1.6423	1.4339	-0.1701	-0.6749	-0.2556	-0.5636	0.3462	-0.9320	0.1160	0.0226
0.2382	-0.6090	1.5842	-1.2567	0.8723	-0.0169	0.3553	1.9630	0.1803	-1.1256
1.7729	1.9530	2.1775	-0.9602	2.2597	-1.2163	-0.0511	-0.0519	-1.0975	-0.9312
-0.1945	-0.0186	0.7130	-0.8767	-2.4333	-0.9796	0.6076	-0.6908	-2.4481	-1.6183
1.1551	1.9831	1.0744	-0.7204	0.5064	0.0426	0.1647	1.2852	0.3167	0.7022
1.9159	1.8650	0.5617	1.0561	3.9392	1.3713	-0.9835	-0.0698	1.3917	2.2449
3.1663	7.3925	2.6532	0.3570	-0.9560	-0.2527	0.0774	1.4874	-0.9387	-0.9600
0.2861	0.4390	0.3283	0.4523	-0.1840	-1.7787	-0.0831	-0.4957	2.2936	-0.8207
0.3228	0.2122	1.2352	-0.6125	-1.6864	0.3556	-1.0739	-1.5340	-0.6063	-0.0051
-0.0258	-0.3609	0.5627	-0.0145	1.0177	-2.0897	1.7135	-2.1698	2.7590	-1.3318
-0.2727	1.6532	0.4486	0.2381	0.1790	2.4263	2.1716	-2.0173	0.0614	0.6620
3.1884	4.3853	2.8086	-0.1380	3.6903	-0.4319	0.9789	1.0923	3.8830	0.6225
-2.0755	-3.3524	-2.4358	0.8867	0.8867	0.5591	0.1418	-1.5834	-2.1181	-0.2812
0.2081	-0.1961	-0.2864	1.0932	1.8078	-3.4289	0.3153	1.2960	-1.9479	-0.4162
2.1795	3.1014	-2.2244	0.0574	-0.8660	1.2771	1.2479	0.3442	-1.3075	-0.2188
-0.8069	-0.2142	-1.4469	-0.3139	-0.6856	0.9168	-0.5276	0.0318	-0.6496	0.0006
0.4149	-0.4515	2.6297	1.0267	1.4063	-0.2152	1.8302	0.1933	-2.9768	-1.9682
-0.2780	-0.7222	-1.0123	-0.2947	-1.3030	-0.5167	-1.0947	0.1800	-3.0708	-0.2816
2.0213	3.8301	-2.1213	-1.0164	-1.6946	-0.1343	-0.3448	1.7478	1.3389	-1.5325
3.0259	5.4205	0.8363	-0.5897	0.9562	3.3004	0.8945	-1.2273	-1.5435	0.6350
2.2721	3.3783	-1.1179	0.8425	-1.7670	0.9329	0.5294	1.4286	1.9405	-1.0123
1.4787	2.2151	2.2253	-0.1388	0.7716	-0.4179	-2.0309	0.9059	1.1311	0.8116
2.5627	1.7278	-1.2433	0.3831	-0.8083	-0.8219	0.6179	-0.3862	-1.5258	-0.6961
-1.8721	-1.4253	-2.6540	0.2950	1.2453	-0.9203	0.7178	-0.1458	0.7375	-1.7084
-0.1729	1.8004	-2.2704	-0.7847	0.3810	-1.3011	0.2769	-2.2399	0.4967	-0.4118
-2.9185	-2.7624	1.4853	0.8682	-1.4314	-4.6573	0.0295	-0.1361	-1.2050	1.0019
-1.0713	-1.4315	-0.3717	-0.0516	0.0126	0.7677	1.0321	0.1398	0.9118	0.3816
-0.8589	-0.4529	-1.1999	1.5219	2.5659	-0.7270	0.0507	1.4988	-0.1597	-1.0882
-0.3326	-1.1904	-1.0576	1.9184	-0.1069	-2.4526	-0.6174	2.0701	-0.7147	1.6599
-0.5278	-1.4835	-1.0253	-0.3914	0.1458	0.0920	0.4373	-0.4007	-1.7203	-0.0720
0.5939	-0.2549	-0.4925	0.6743	-0.4992	0.9355	0.8165	0.0639	-1.1791	-1.7341
-0.2013	-0.6113	2.4329	-0.1268	-0.4460	0.5518	0.4619	-0.3884	2.5892	1.3687
-2.6672	-5.7114	-1.0960	-1.2636	1.1252	-0.5829	0.5250	-2.7070	-2.2870	1.6044
-1.4519	-3.1809	-2.1482	0.1976	1.1624	0.0421	0.7497	0.0956	0.6493	1.0752
1.2757	2.0500	0.5882	0.3777	-2.1871	-0.1034	0.5173	1.6468	-0.3344	0.2289
1.0148	2.5076	-0.4391	-0.0781	-1.5240	-2.4950	0.3553	-0.5007	-3.2150	-0.1765
-1.6078	-0.8897	0.1467	0.4881	-0.2750	1.8418	0.5283	1.1802	1.8063	-0.7419
1.6686	3.3967	1.8545	0.8258	0.4143	-0.3798	-0.0469	0.2236	-2.8331	2.3897
-0.1159	-1.4720	1.3701	-1.0194	0.5994	-0.5129	-1.6168	0.3605	1.2719	0.5488
-3.2637	-5.2109	1.9378	-0.1468	0.0430	2.0311	0.1233	-0.2614	0.2187	1.2361
-1.7164	-3.0391	-0.7227	-0.7750	1.0798	0.4240	-0.5149	0.0508	1.0803	-0.4792
0.0545	-3.0970	0.6428	-0.9256	-2.6082	0.7690	1.3280	-0.2467	-1.5945	0.2304
1.5750	1.8682	0.4166	0.2092	2.0265	1.0280	-1.3715	-0.2369	0.2145	-0.0964
